point_time  ,PGEPWR ,SPNETPWR ,COGENKW ,F75406DUP ,FS74409DUP ,F7427DUP ,F7428DUP ,F7431DUP ,F7432DUP ,F7425 ,F7424 ,F7422 ,F7421 ,F1325 ,F71201DUP ,F71101DUP ,F71324_PVEUDUP ,F71202DUP ,F71102DUP ,F71325_PVEUDUP
12/06/2017 14:00:00,     6.32,     0.00,  2872.11,   991.91, 12367.83,    32.76,     0.00,     4.79,     0.00,   539.88,     0.00,  1504.12, 13699.35,    41.10,     0.00,   489.84,     0.00,     0.00,     0.00,     0.00
12/06/2017 15:00:00,     9.34,     0.00,  2804.52,   974.37, 12279.48,    95.46,     0.00,     3.32,     0.00,  2014.49,     0.00,  1548.89, 12156.35,    36.69,     0.00,   478.32,     0.00,     0.00,     0.00,     0.00
12/06/2017 16:00:00,     9.35,     0.00,  2773.17,   966.66, 11823.83,    45.46,     0.00,     2.89,     0.00,   765.10,     0.00,  1642.24, 13700.74,    34.77,     0.00,   485.21,     0.00,     0.00,     0.00,     0.00
12/06/2017 17:00:00,     6.60,     0.00,  2737.67,   956.64, 11779.26,    92.49,     0.00,     3.54,     0.00,  1957.96,     0.00,  1717.62, 12881.24,    34.44,     0.00,   488.13,     0.00,     0.00,     0.00,     0.00
12/06/2017 18:00:00,     5.13,     0.00,  2740.76,   957.28, 11031.96,   122.45,     0.00,     2.87,     0.00,  2992.31,     0.00,  1756.49, 12832.14,    34.88,     0.00,   492.38,     0.00,     0.00,     0.00,     0.00
12/06/2017 19:00:00,     0.75,     0.00,  2713.61,   948.93, 10696.38,   135.41,     0.00,     3.84,     0.00,  3568.05,     0.00,  1748.96, 13120.32,    36.02,     0.00,   480.07,     0.00,     0.00,     0.00,     0.00
12/06/2017 20:00:00,    -0.90,     0.00,  2754.62,   960.70, 11439.03,   162.65,     0.00,     3.85,     0.00,  4345.88,     0.00,  1723.57, 12516.58,    38.10,     0.00,   465.19,     0.00,     0.00,     0.00,     0.00
12/06/2017 21:00:00,    -2.22,     0.00,  2736.40,   956.14, 11439.74,   169.62,     0.00,     2.89,     0.00,  4919.51,     0.00,  1687.17, 13171.88,    40.28,     0.00,   466.71,     0.00,     0.00,     0.00,     0.00
12/06/2017 22:00:00,    -2.65,     0.00,  2741.95,   957.21, 11582.14,   213.24,     0.00,     3.82,     0.00,  6134.08,     0.00,  1742.58, 12551.61,    41.28,     0.00,   467.35,     0.00,     0.00,     0.00,     0.00
12/06/2017 23:00:00,    -2.59,     0.00,  2741.50,   956.99, 11402.06,   235.30,     0.00,     3.86,     0.00,  6760.85,     0.00,  1720.10, 12769.00,    41.40,     0.00,   489.83,     0.00,     0.00,     0.00,     0.00
12/07/2017 00:00:00,    -4.45,     0.00,  2715.47,   950.28, 11221.92,   190.61,     0.00,     3.85,     0.00,  5453.98,     0.00,  1764.30, 13835.59,    37.05,     0.00,   459.47,     0.00,     0.00,     0.00,     0.00
12/07/2017 01:00:00,    29.63,     0.00,  2753.91,   960.19, 11393.61,   198.58,     0.00,     1.93,     0.00,  5669.58,     0.00,  1767.67, 12689.38,    34.00,     0.00,   449.34,     0.00,     0.00,     0.00,     0.00
12/07/2017 02:00:00,     2.16,     0.00,  2625.86,   930.11, 10748.66,   148.87,     0.00,     4.81,     0.00,  3924.88,     0.00,  1742.72, 13911.97,    29.38,     0.00,   513.38,     0.00,     0.00,     0.00,     0.00
12/07/2017 03:00:00,     2.89,     0.00,  2561.31,   913.55,  9679.28,   164.75,     0.00,     2.90,     0.00,  4425.70,     0.00,  1730.06, 13262.58,    21.84,     0.00,   494.82,     0.00,     0.00,     0.00,     0.00
12/07/2017 04:00:00,     0.68,     0.00,  2558.32,   911.60,  8665.21,   164.82,     0.00,     4.81,     0.00,  4585.08,     0.00,  1673.31, 12867.32,    18.07,     0.00,   520.04,     0.00,     0.00,     0.00,     0.00
12/07/2017 05:00:00,     0.76,     0.00,  2612.20,   924.61,  8481.76,   131.11,     0.00,     2.90,     0.00,  3296.87,     0.00,  1752.98, 13733.66,    16.34,     0.00,   515.51,     0.00,     0.00,     0.00,     0.00
12/07/2017 06:00:00,    -1.31,     0.00,  2606.45,   925.02, 10674.87,    59.20,     0.00,     3.86,     0.00,  1227.64,     0.00,  1777.58, 12545.67,    15.92,     0.00,   453.31,     0.00,     0.00,     0.00,     0.00
12/07/2017 07:00:00,    -1.56,     0.00,  2652.51,   935.59, 10757.70,    46.46,     0.00,     4.81,     0.00,   737.75,     0.00,  1748.60, 12328.51,    19.65,     0.00,   464.65,     0.00,     0.00,     0.00,     0.00
12/07/2017 08:00:00,     3.08,     0.00,  2747.84,   958.56, 11104.65,     0.00,     0.00,     2.90,     0.00,     0.00,     0.00,  1722.14, 12585.67,    27.83,     0.00,   427.64,     0.00,     0.00,     0.00,     0.00
12/07/2017 09:00:00,     6.91,     0.00,  2784.59,   969.14, 11639.96,     0.00,     0.00,     3.87,     0.00,     0.00,     0.00,  1693.90, 11926.93,    35.40,     0.00,   428.04,     0.00,     0.00,     0.00,     0.00
12/07/2017 10:00:00,     5.43,     0.00,  2846.70,   983.77, 11256.59,     0.00,     0.00,     4.21,     0.00,     0.00,     0.00,  1663.88, 12158.68,    40.59,     0.00,   428.68,     0.00,     0.00,     0.00,     0.00
12/07/2017 11:00:00,    -0.68,     0.00,  2863.11,   987.35, 10311.22,    25.92,     0.00,     3.83,     0.00,    84.04,     0.00,  1584.71, 13312.21,    42.68,     0.00,   420.37,     0.00,     0.00,     0.00,     0.00
12/07/2017 12:00:00,     1.05,     0.00,  2877.38,   992.91, 12073.80,     0.00,     0.00,     3.80,     0.00,     0.00,     0.00,  1557.67, 12628.02,    43.50,     0.00,   416.94,     0.00,     0.00,     0.00,     0.00
12/07/2017 13:00:00,     7.52,     0.00,  2863.43,   989.21, 12537.12,    58.43,     0.00,     4.73,     0.00,   586.13,     0.00,  1636.83, 11836.19,    42.76,     0.00,   420.47,     0.00,     0.00,     0.00,     0.00
12/07/2017 14:00:00,     7.31,     0.00,  2853.47,   987.22, 12606.85,    39.55,     0.00,     4.84,     0.00,   582.88,     0.00,  1593.79, 12487.54,    40.64,     0.00,   414.78,     0.00,     0.00,     0.00,     0.00
12/07/2017 15:00:00,     5.30,     0.00,  2851.31,   986.94, 12427.34,    80.75,     0.00,     0.00,     0.00,  1558.83,     0.00,  1632.37, 11664.00,    36.38,     0.00,   403.23,     0.00,     0.00,     0.00,     0.00
12/07/2017 16:00:00,     4.51,     0.00,  2807.24,   975.90, 12236.49,    49.01,     0.00,     4.77,     0.00,   851.75,     0.00,  1721.98, 13012.20,    34.76,     0.00,   429.43,     0.00,     0.00,     0.00,     0.00
12/07/2017 17:00:00,     2.62,     0.00,  2766.24,   964.43, 11451.71,   132.70,     0.00,     4.81,     0.00,  3199.38,     0.00,  1794.17, 12434.35,    33.96,     0.00,   422.93,     0.00,     0.00,     0.00,     0.00
12/07/2017 18:00:00,    -3.07,     0.00,  2723.15,   952.97, 11302.04,   160.03,     0.00,     3.87,     0.00,  4465.57,     0.00,  1775.46, 12020.90,    34.47,     0.00,   428.13,     0.00,     0.00,     0.00,     0.00
12/07/2017 19:00:00,    -5.21,     0.00,  2716.20,   951.30, 11300.63,   142.09,     0.00,     4.82,     0.00,  3955.93,     0.00,  1751.32, 13088.79,    35.55,     0.00,   422.78,     0.00,     0.00,     0.00,     0.00
12/07/2017 20:00:00,    -8.14,     0.00,  2755.89,   961.05, 11484.95,   208.25,     0.00,     0.00,     0.00,  6031.58,     0.00,  1774.92, 12388.67,    37.83,     0.00,   431.83,     0.00,     0.00,     0.00,     0.00
12/07/2017 21:00:00,    -7.07,     0.00,  2748.62,   959.34, 11389.80,   206.58,     0.00,     4.84,     0.00,  6045.20,     0.00,  1772.58, 12885.05,    39.63,     0.00,   436.24,     0.00,     0.00,     0.00,     0.00
12/07/2017 22:00:00,   -10.36,     0.00,  2763.31,   963.47, 11436.94,   224.51,     0.00,     3.86,     0.00,  6542.67,     0.00,  1779.29, 12521.48,    40.79,     0.00,   435.97,     0.00,     0.00,     0.00,     0.00
12/07/2017 23:00:00,   -10.47,     0.00,  2738.73,   957.75, 11194.64,   228.71,     0.00,     3.85,     0.00,  6753.17,     0.00,  1772.67, 12556.47,    39.61,     0.00,   420.31,     0.00,     0.00,     0.00,     0.00
12/08/2017 00:00:00,    29.44,     0.00,  2807.39,   974.84, 11477.43,   223.44,     0.00,     3.87,     0.00,  6472.53,     0.00,  1774.23, 12566.45,    38.29,     0.00,   441.24,     0.00,     0.00,     0.00,     0.00
12/08/2017 01:00:00,   -12.70,     0.00,  2706.60,   948.97, 10980.61,   167.28,     0.00,     0.00,     0.00,  4813.09,     0.00,  1777.20, 14437.58,    34.57,     0.00,   380.02,     0.00,     0.00,     0.00,     0.00
12/08/2017 02:00:00,   -12.47,     0.00,  2619.30,   926.88, 10431.59,   227.24,     0.00,     5.49,     0.00,  6680.03,     0.00,  1774.04, 12273.95,    26.21,     0.00,   353.60,     0.00,     0.00,     0.00,     0.00
12/08/2017 03:00:00,   -15.08,     0.00,  2598.63,   923.23, 10269.41,    96.56,     0.00,     3.87,     0.00,  2183.46,     0.00,  1801.03, 14810.39,    21.40,     0.00,   251.89,     0.00,     0.00,     0.00,     0.00
12/08/2017 04:00:00,   -15.10,     0.00,  2580.74,   918.84, 10125.50,   142.10,     0.00,     4.84,     0.00,  3844.51,     0.00,  1782.83, 11962.53,    17.74,     0.00,   357.93,     0.00,     0.00,     0.00,     0.00
12/08/2017 05:00:00,   -15.55,     0.00,  2643.30,   933.43, 10431.62,    54.87,     0.00,     4.83,     0.00,  1052.29,     0.00,  1785.90, 14436.74,    15.69,     0.00,   327.72,     0.00,     0.00,     0.00,     0.00
12/08/2017 06:00:00,   -15.89,     0.00,  2638.54,   932.15, 10454.59,   121.53,     0.00,     0.00,     0.00,  3207.77,     0.00,  1804.05, 11568.53,    15.47,     0.00,   346.47,     0.00,     0.00,     0.00,     0.00
12/08/2017 07:00:00,   352.51,     0.00,   717.24,   839.75,  8978.29,   141.02,     0.00,     5.37,     0.00,  3709.29,     0.00,  1772.44, 12509.74,    18.63,     0.00,   469.45,     0.00,     0.00,     0.00,     0.00
12/08/2017 08:00:00,   556.69,     0.00,  1136.87,   801.45,  8141.89,   163.92,     0.00,     4.83,     0.00,  4685.58,     0.00,  1746.45, 12261.74,    26.62,     0.00,   356.95,     0.00,     0.00,     0.00,     0.00
12/08/2017 09:00:00,   560.34,     0.00,  2181.71,   815.98,  8605.00,   181.56,     0.00,     4.82,     0.00,  5302.21,     0.00,  1753.83, 11191.66,    34.19,     0.00,   400.50,     0.00,     0.00,     0.00,     0.00
12/08/2017 10:00:00,   470.78,     0.00,  2342.99,   857.52,  9366.59,   101.21,     0.00,     3.89,     0.00,  2562.44,     0.00,  1776.82, 11993.37,    40.48,     0.00,   406.73,     0.00,     0.00,     0.00,     0.00
12/08/2017 11:00:00,     2.25,     0.00,  2849.67,   986.67, 11607.35,     0.00,     0.00,     4.85,     0.00,     0.00,     0.00,  1672.18, 12229.94,    43.20,     0.00,   407.22,     0.00,     0.00,     0.00,     0.00
12/08/2017 12:00:00,    -2.02,     0.00,  2839.88,   984.60, 12046.17,    29.20,     0.00,     0.00,     0.00,   357.32,     0.00,  1578.64, 12503.33,    44.18,     0.00,   405.00,     0.00,     0.00,     0.00,     0.00
12/08/2017 13:00:00,    -3.82,     0.00,  2841.66,   985.09, 12245.05,    78.37,     0.00,     3.81,     0.00,  1491.63,     0.00,  1488.96, 11955.83,    43.65,     0.00,   405.84,     0.00,     0.00,     0.00,     0.00
12/08/2017 14:00:00,    -1.94,     0.00,  2840.18,   983.52, 11852.42,   102.22,     0.00,     3.89,     0.00,  2608.68,     0.00,  1464.13, 12006.37,    41.30,     0.00,   431.97,     0.00,     0.00,     0.00,     0.00
12/08/2017 15:00:00,     0.39,     0.00,  2789.34,   971.83, 12264.29,    91.39,     0.00,     3.86,     0.00,  1934.79,     0.00,  1498.32, 12587.99,    37.48,     0.00,   398.32,     0.00,     0.00,     0.00,     0.00
12/08/2017 16:00:00,     0.97,     0.00,  2766.34,   965.40, 12082.52,   142.99,     0.00,     3.86,     0.00,  3784.10,     0.00,  1530.57, 11531.83,    35.78,     0.00,   408.21,     0.00,     0.00,     0.00,     0.00
12/08/2017 17:00:00,    -1.61,     0.00,  2761.04,   963.05, 11865.61,   123.15,     0.00,     0.00,     0.00,  3130.03,     0.00,  1582.23, 12478.52,    35.14,     0.00,   410.34,     0.00,     0.00,     0.00,     0.00
12/08/2017 18:00:00,    -5.56,     0.00,  2741.29,   958.54, 11676.07,   165.95,     0.00,     3.87,     0.00,  4758.29,     0.00,  1614.90, 11734.15,    35.54,     0.00,   412.39,     0.00,     0.00,     0.00,     0.00
12/08/2017 19:00:00,    -5.92,     0.00,  2714.56,   951.19, 11342.29,   163.46,     0.00,     4.83,     0.00,  4549.66,     0.00,  1627.65, 12608.65,    36.20,     0.00,   412.59,     0.00,     0.00,     0.00,     0.00
12/08/2017 20:00:00,    -6.58,     0.00,  2750.46,   959.93, 11491.99,   163.12,     0.00,     3.85,     0.00,  4809.17,     0.00,  1648.38, 12570.42,    37.16,     0.00,   409.12,     0.00,     0.00,     0.00,     0.00
12/08/2017 21:00:00,    -9.29,     0.00,  2728.84,   954.43, 11247.85,   193.22,     0.00,     3.87,     0.00,  5658.61,     0.00,  1646.17, 12631.47,    37.50,     0.00,   401.56,     0.00,     0.00,     0.00,     0.00
12/08/2017 22:00:00,   -11.62,     0.00,  2740.54,   957.22, 11197.06,   208.97,     0.00,     0.00,     0.00,  6067.69,     0.00,  1671.99, 12600.83,    36.42,     0.00,   411.74,     0.00,     0.00,     0.00,     0.00
12/08/2017 23:00:00,   -12.26,     0.00,  2697.08,   947.00, 10961.90,   204.87,     0.00,     3.87,     0.00,  6026.57,     0.00,  1693.46, 12869.31,    35.22,     0.00,   389.69,     0.00,     0.00,     0.00,     0.00
12/09/2017 00:00:00,    21.72,     0.00,  2777.13,   967.13, 11360.76,   222.34,     0.00,     4.84,     0.00,  6488.69,     0.00,  1686.96, 11984.50,    35.48,     0.00,   399.29,     0.00,     0.00,     0.00,     0.00
12/09/2017 01:00:00,   -15.85,     0.00,  2695.98,   946.76, 10845.88,   186.37,     0.00,     4.85,     0.00,  5431.50,     0.00,  1705.78, 13598.80,    33.08,     0.00,   404.07,     0.00,     0.00,     0.00,     0.00
12/09/2017 02:00:00,   -16.41,     0.00,  2618.72,   928.48, 10412.40,   218.89,     0.00,     4.59,     0.00,  6369.73,     0.00,  1708.42, 12385.84,    26.68,     0.00,   377.93,     0.00,     0.00,     0.00,     0.00
12/09/2017 03:00:00,   -15.85,     0.00,  2588.73,   921.43, 10188.34,   177.46,     0.00,     0.00,     0.00,  5099.31,     0.00,  1729.59, 12440.74,    22.36,     0.00,   379.74,     0.00,     0.00,     0.00,     0.00
12/09/2017 04:00:00,   -16.29,     0.00,  2574.96,   918.15, 10097.42,   145.01,     0.00,     3.86,     0.00,  3866.69,     0.00,  1738.57, 12074.54,    18.96,     0.00,   380.02,     0.00,     0.00,     0.00,     0.00
12/09/2017 05:00:00,   -17.32,     0.00,  2620.55,   929.02, 10263.06,   133.14,     0.00,     3.88,     0.00,  3496.00,     0.00,  1722.18, 12246.02,    16.66,     0.00,   383.84,     0.00,     0.00,     0.00,     0.00
12/09/2017 06:00:00,   -18.58,     0.00,  2595.36,   922.79, 10106.70,   129.08,     0.00,     3.75,     0.00,  3282.28,     0.00,  1741.45, 11966.86,    15.46,     0.00,   382.28,     0.00,     0.00,     0.00,     0.00
12/09/2017 07:00:00,   -18.49,     0.00,  2572.99,   917.52, 10026.76,   126.19,     0.00,     3.88,     0.00,  3205.31,     0.00,  1770.77, 11393.51,    15.52,     0.00,   381.69,     0.00,     0.00,     0.00,     0.00
12/09/2017 08:00:00,   -20.54,     0.00,  2574.14,   917.92, 10151.99,    39.87,     0.00,     1.94,     0.00,   928.32,     0.00,  1699.53, 12775.16,    17.92,     0.00,   342.60,     0.00,     0.00,     0.00,     0.00
12/09/2017 09:00:00,   -15.90,     0.00,  2598.67,   924.52, 10486.40,    86.97,     0.00,     2.91,     0.00,  1741.49,     0.00,  1616.45, 10832.43,    23.94,     0.00,   370.08,     0.00,     0.00,     0.00,     0.00
12/09/2017 10:00:00,   -14.20,     0.00,  2672.93,   942.72, 10981.11,    12.54,     0.00,     3.87,     0.00,   285.06,     0.00,  1550.98, 12318.77,    33.78,     0.00,   371.28,     0.00,     0.00,     0.00,     0.00
12/09/2017 11:00:00,   -10.09,     0.00,  2727.50,   956.06, 11559.76,    53.25,     0.00,     3.88,     0.00,   827.18,     0.00,  1441.16, 10658.90,    41.11,     0.00,   302.73,     0.00,     0.00,     0.00,     0.00
12/09/2017 12:00:00,    -5.37,     0.00,  2732.46,   956.98, 11869.82,    43.17,     0.00,     4.81,     0.00,   756.26,     0.00,  1448.72, 10894.11,    43.79,     0.00,   306.78,     0.00,     0.00,     0.00,     0.00
12/09/2017 13:00:00,     0.08,     0.00,  2781.69,   969.02, 12129.30,    99.29,     0.00,     4.42,     0.00,  2168.17,     0.00,  1475.92, 10931.01,    46.09,     0.00,   312.44,     0.00,     0.00,     0.00,     0.00
12/09/2017 14:00:00,    -1.32,     0.00,  2748.36,   961.43, 12197.22,   151.96,     0.00,     0.93,     0.00,  4306.82,     0.00,  1496.33, 11121.29,    46.73,     0.00,   304.70,     0.00,     0.00,     0.00,     0.00
12/09/2017 15:00:00,     0.18,     0.00,  2716.15,   953.10, 11903.30,   237.97,     0.00,     4.60,     0.00,  7036.37,     0.00,  1547.33, 10396.61,    46.72,     0.00,   302.07,     0.00,     0.00,     0.00,     0.00
12/09/2017 16:00:00,    -2.10,     0.00,  2730.04,   955.77, 11913.65,   224.25,     0.00,     3.73,     0.00,  6514.54,     0.00,  1599.02, 11451.67,    45.99,     0.00,   335.13,     0.00,     0.00,     0.00,     0.00
12/09/2017 17:00:00,    -0.65,     0.00,  2719.00,   953.34, 11826.94,   249.16,     0.00,     3.72,     0.00,  7361.99,     0.00,  1641.48, 11637.26,    44.65,     0.00,   338.75,     0.00,     0.00,     0.00,     0.00
12/09/2017 18:00:00,    -2.47,     0.00,  2716.60,   952.55, 11775.83,   278.29,     0.00,     0.00,     0.00,  8212.06,     0.00,  1670.30, 11491.70,    43.37,     0.00,   352.81,     0.00,     0.00,     0.00,     0.00
12/09/2017 19:00:00,    -5.40,     0.00,  2718.69,   952.45, 11640.21,   299.19,     0.00,     4.66,     0.00,  8874.14,     0.00,  1702.79, 11304.40,    41.88,     0.00,   344.05,     0.00,     0.00,     0.00,     0.00
12/09/2017 20:00:00,    -8.54,     0.00,  2710.80,   950.77, 11267.93,   315.51,     0.00,     5.02,     0.00,  9350.11,     0.00,  1681.13, 11429.21,    38.93,     0.00,   354.66,     0.00,     0.00,     0.00,     0.00
12/09/2017 21:00:00,   -11.98,     0.00,  2696.50,   947.12, 11120.76,   305.01,     0.00,     3.74,     0.00,  9052.77,     0.00,  1718.07, 11551.56,    37.54,     0.00,   352.00,     0.00,     0.00,     0.00,     0.00
12/09/2017 22:00:00,   -11.75,     0.00,  2693.18,   946.73, 11000.12,   300.19,     0.00,     4.69,     0.00,  8875.55,     0.00,  1707.63, 11678.44,    36.01,     0.00,   359.74,     0.00,     0.00,     0.00,     0.00
12/09/2017 23:00:00,   -11.98,     0.00,  2661.08,   938.93, 10812.46,   319.82,     0.00,     3.74,     0.00,  9513.32,     0.00,  1702.67, 10941.76,    33.97,     0.00,   350.78,     0.00,     0.00,     0.00,     0.00
12/10/2017 00:00:00,   -13.47,     0.00,  2657.05,   938.09, 10702.20,   293.96,     0.00,     0.00,     0.00,  8671.89,     0.00,  1703.92, 11517.57,    32.24,     0.00,   357.22,     0.00,     0.00,     0.00,     0.00
12/10/2017 01:00:00,    29.37,     0.00,  2700.72,   949.72, 10872.31,   248.53,     0.00,     5.48,     0.00,  7354.16,     0.00,  1704.25, 12088.00,    30.06,     0.00,   337.14,     0.00,     0.00,     0.00,     0.00
12/10/2017 02:00:00,    70.46,     0.00,  2536.36,   908.85, 10088.38,   302.74,     0.00,     4.68,     0.00,  9001.83,     0.00,  1743.35, 11013.57,    29.23,     0.00,   350.06,     0.00,     0.00,     0.00,     0.00
12/10/2017 03:00:00,    70.26,     0.00,  2501.08,   899.70,  9849.54,   265.94,     0.00,     5.57,     0.00,  7836.86,     0.00,  1748.03, 11541.56,    23.46,     0.00,   355.75,     0.00,     0.00,     0.00,     0.00
12/10/2017 04:00:00,    69.76,     0.00,  2482.06,   894.96,  9692.71,   213.21,     0.00,     3.75,     0.00,  6304.09,     0.00,  1734.87, 12225.01,    19.21,     0.00,   333.58,     0.00,     0.00,     0.00,     0.00
12/10/2017 05:00:00,    68.24,     0.00,  2494.58,   898.03,  9705.96,   236.62,     0.00,     0.00,     0.00,  6929.08,     0.00,  1757.17, 11282.54,    16.48,     0.00,   350.35,     0.00,     0.00,     0.00,     0.00
12/10/2017 06:00:00,    70.10,     0.00,  2485.09,   895.13,  9615.72,   177.52,     0.00,     4.70,     0.00,  5194.37,     0.00,  1770.06, 11814.77,    15.08,     0.00,   343.24,     0.00,     0.00,     0.00,     0.00
12/10/2017 07:00:00,    66.97,     0.00,  2455.63,   887.93,  9415.47,   150.78,     0.00,     4.65,     0.00,  4146.70,     0.00,  1740.49, 11763.88,    15.22,     0.00,   338.60,     0.00,     0.00,     0.00,     0.00
12/10/2017 08:00:00,    67.51,     0.00,  2441.86,   885.17,  9517.61,   138.22,     0.00,     3.76,     0.00,  3672.24,     0.00,  1736.66, 11231.45,    16.41,     0.00,   346.62,     0.00,     0.00,     0.00,     0.00
12/10/2017 09:00:00,    71.44,     0.00,  2484.47,   896.14,  9914.41,    99.49,     0.00,     4.64,     0.00,  2378.81,     0.00,  1711.23, 11220.87,    22.13,     0.00,   346.39,     0.00,     0.00,     0.00,     0.00
12/10/2017 10:00:00,    76.63,     0.00,  2558.11,   915.27, 10658.88,    53.65,     0.00,     5.50,     0.00,  1029.83,     0.00,  1590.94, 11413.80,    31.35,     0.00,   296.37,     0.00,     0.00,     0.00,     0.00
12/10/2017 11:00:00,    79.43,     0.00,  2650.73,   937.68, 11320.63,    17.33,     0.00,     0.00,     0.00,   190.08,     0.00,  1470.56, 12178.71,    40.01,     0.00,   356.64,     0.00,     0.00,     0.00,     0.00
12/10/2017 12:00:00,    81.72,     0.00,  2696.76,   949.41, 11718.86,    45.59,     0.00,     8.55,     0.00,   855.04,     0.00,  1429.87, 11259.81,    42.98,     0.00,   316.02,     0.00,     0.00,     0.00,     0.00
12/10/2017 13:00:00,    84.68,     0.00,  2683.63,   945.55, 11769.08,    85.78,     0.00,     0.00,     0.00,  1970.37,     0.00,  1488.39, 11717.17,    45.18,     0.00,   346.77,     0.00,     0.00,     0.00,     0.00
12/10/2017 14:00:00,    88.40,     0.00,  2673.19,   943.37, 11781.67,   142.20,     0.00,     8.29,     0.00,  3790.06,     6.22,  1503.99, 12155.46,    46.58,     0.00,   370.02,     0.00,     0.00,     0.00,     0.00
12/10/2017 15:00:00,    92.21,     0.00,  2724.22,   955.63, 12081.80,   206.91,     0.00,     7.09,     0.00,  6123.80,     5.01,  1504.84, 11558.25,    46.60,     0.00,   351.78,     0.00,     0.00,     0.00,     0.00
12/10/2017 16:00:00,    93.98,     0.00,  2681.63,   943.91, 11740.97,   251.25,     0.00,     4.67,     0.00,  7376.30,     0.00,  1504.84, 11483.25,    45.85,     0.00,   354.26,     0.00,     0.00,     0.00,     0.00
12/10/2017 17:00:00,    85.69,     0.00,  2650.69,   936.59, 11613.29,   277.78,     0.00,     4.66,     0.00,  8190.12,     0.00,  1497.75, 11591.50,    44.69,     0.00,   361.05,     0.00,     0.00,     0.00,     0.00
12/10/2017 18:00:00,    86.39,     0.00,  2641.07,   933.82, 11470.92,   276.35,     0.00,     4.46,     0.00,  8153.46,     0.00,  1475.35, 12221.96,    43.20,     0.00,   423.59,     0.00,     0.00,     0.00,     0.00
12/10/2017 19:00:00,    83.54,     0.00,  2637.25,   932.76, 11340.62,   308.15,     0.00,     3.74,     0.00,  9155.14,     0.00,  1454.94, 11960.09,    42.05,     0.00,   418.48,     0.00,     0.00,     0.00,     0.00
12/10/2017 20:00:00,    80.64,     0.00,  2645.60,   934.45, 11150.87,   335.17,     0.00,     4.65,     0.00,  9954.48,     0.00,  1531.28, 11775.31,    41.63,     0.00,   413.40,     0.00,     0.00,     0.00,     0.00
12/10/2017 21:00:00,    78.94,     0.00,  2657.48,   937.23, 10989.17,   328.92,     0.00,     3.74,     0.00,  9787.18,     0.00,  1541.90, 12070.92,    41.84,     0.00,   413.72,     0.00,     0.00,     0.00,     0.00
12/10/2017 22:00:00,    75.41,     0.00,  2656.71,   937.42, 10853.94,   378.68,     0.00,     4.01,     0.00, 11271.57,     0.00,  1559.81, 11591.83,    42.17,     0.00,   414.11,     0.00,     0.00,     0.00,     0.00
12/10/2017 23:00:00,    76.92,     0.00,  2671.40,   940.85, 10844.36,   377.78,     0.00,     4.67,     0.00, 11284.24,     0.00,  1516.33, 11846.71,    41.25,     0.00,   414.07,     0.00,     0.00,     0.00,     0.00
12/11/2017 00:00:00,    78.58,     0.00,  2627.67,   930.30, 10571.24,   395.60,     0.00,     4.67,     0.00, 11783.49,     0.00,  1598.90, 11465.65,    36.13,     0.00,   424.38,     0.00,     0.00,     0.00,     0.00
12/11/2017 01:00:00,    74.77,     0.00,  2579.78,   919.93, 10294.27,   307.75,     0.00,     8.41,     0.00,  9121.00,     0.00,  1611.78, 13391.36,    30.78,     0.00,   454.26,     0.00,     0.00,     0.00,     0.00
12/11/2017 02:00:00,    75.98,     0.00,  2517.20,   904.16,  9945.36,   304.83,     0.00,     3.75,     0.00,  9037.30,     0.00,  1612.06, 12502.93,    25.17,     0.00,   454.53,     0.00,     0.00,     0.00,     0.00
12/11/2017 03:00:00,    69.54,     0.00,  2489.53,   896.76,  9829.88,   268.41,     0.00,     4.65,     0.00,  7909.75,     0.00,  1666.45, 12041.66,    20.94,     0.00,   458.77,     0.00,     0.00,     0.00,     0.00
12/11/2017 04:00:00,    68.60,     0.00,  2474.28,   892.49,  9617.24,   185.36,     0.00,     0.00,     0.00,  5380.31,     0.00,  1701.85, 13239.15,    17.40,     0.00,   451.89,     0.00,     0.00,     0.00,     0.00
12/11/2017 05:00:00,    69.34,     0.00,  2524.97,   905.87,  9858.44,   164.05,     0.00,     0.00,     0.00,  4664.40,     0.00,  1684.26, 12458.14,    15.33,     0.00,   442.08,     0.00,     0.00,     0.00,     0.00
12/11/2017 06:00:00,    68.16,     0.00,  2546.28,   910.90,  9948.43,   123.35,     0.00,     8.46,     0.00,  3200.17,     0.00,  1645.32, 11930.37,    15.31,     0.00,   449.73,     0.00,     0.00,     0.00,     0.00
12/11/2017 07:00:00,    69.02,     0.00,  2550.24,   912.09,  9932.47,    95.98,     0.00,     0.00,     0.00,  2140.54,     0.00,  1680.16, 12398.47,    19.22,     0.00,   450.18,     0.00,     0.00,     0.00,     0.00
12/11/2017 08:00:00,    68.53,     0.00,  2615.26,   928.57, 10423.62,    78.64,     0.00,     5.65,     0.00,  1876.43,     0.00,  1686.09, 11825.59,    26.91,     0.00,   450.66,     0.00,     0.00,     0.00,     0.00
12/11/2017 09:00:00,    70.82,     0.00,  2681.14,   945.40, 10950.20,    50.23,     0.00,     0.00,     0.00,  1028.24,     0.00,  1643.16, 12493.71,    34.44,     0.00,   458.61,     0.00,     0.00,     0.00,     0.00
